Gene	F56	F91	F101	F98	F26	F54	F11	F40	F17	F52	F34	F82	F74	F22	F53	F75	F36	F92	F63	F64	F59	F69	O1	F89	F67	F104	F31	F68	F16	F76	F15	F47	F14	F42	F21	F50	F32	F87	F25	F58	F39	F61	F12	F60	F100	F23	F70	F37	F84	F20	F95	F90	F30	F79	F94	F71	F102	F44	F103	F18	F45	F33	F88	F19	F51	F65	F93	F29	F81	F49	F38	F83	F27	F55	F43	F97	F96	F28	F62	F99	F35	F78	F85	F86	F57	F13	F41	F48	F24	F80	F66	F72	F73	F77
dfrA27 1_FJ459817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dfrA5 1_X12868	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dfrA7 1_AJ419170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dfrA7 1_JF806498	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
dfrA8 1_U10186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dfrB3 1_X72585	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dfrB5 1_AY943084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dfrD 1_Z50141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dfrG 1_AB205645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
dfrK 8_FN812951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ere(A) 1_AY138453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ere(A) 2_AF099140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ere(A) 3_AF326209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ere(A) 4_AF512546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
erm(A) 1_X03216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
erm(A) 3_EU348758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	16	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	2	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(B) 10_U86375	4	12	12	6	40	30	0	0	16	0	8	0	26	0	2	4	2	8	8	126	50	2	4	12	10	0	8	4	2	26	8	12	2	0	24	22	28	34	2	10	8	32	26	20	2	0	6	8	2	10	8	4	10	10	4	6	16	8	4	16	14	44	58	2	0	6	6	6	8	74	0	4	2	2	6	6	46	6	0	8	2	2	0	0	38	0	4	22	16	4	4	0	8	4
erm(B) 11_M19270	4	2	4	4	34	14	2	0	2	0	2	0	6	0	0	4	0	0	2	38	42	4	2	2	6	0	0	2	2	10	6	16	2	0	18	4	14	22	2	0	4	20	10	8	0	0	4	4	4	12	0	0	0	0	4	8	0	0	2	4	2	18	18	0	2	10	2	6	2	10	0	2	0	0	4	2	12	0	0	0	0	10	0	0	44	0	2	18	14	0	4	2	0	0
erm(B) 12_U18931	14	42	46	36	178	80	10	38	12	14	18	18	208	8	24	34	14	32	34	282	216	24	14	26	42	8	12	28	4	90	34	68	10	14	50	96	130	128	10	44	28	124	64	80	14	6	20	22	48	26	14	8	18	62	30	56	24	20	28	22	14	160	220	2	20	40	26	20	44	212	0	6	6	6	32	4	138	34	24	22	10	82	14	12	282	16	48	58	32	28	12	4	14	10
erm(B) 15_U48430	6	58	16	14	142	60	4	26	16	10	40	8	66	2	8	8	4	20	40	326	270	8	4	20	16	10	18	10	4	106	42	64	8	4	46	82	68	76	2	14	18	110	52	54	12	4	14	30	22	30	10	4	28	66	10	14	8	4	16	22	20	170	200	8	2	36	18	10	14	154	0	4	4	6	14	4	182	18	8	4	2	12	6	0	200	8	18	30	50	42	4	0	10	0
erm(B) 18_X66468	2	8	12	18	62	28	2	10	2	10	10	4	48	0	6	2	0	4	22	152	80	6	4	2	16	4	6	2	2	64	4	24	6	4	34	20	46	60	2	6	8	46	8	30	6	0	20	10	10	10	2	6	8	14	2	12	12	2	8	6	8	60	98	2	2	14	14	8	14	70	0	0	4	0	2	0	54	16	10	10	2	10	0	2	70	2	16	20	16	8	6	0	8	0
erm(B) 1_JN899585	4	52	12	12	126	54	6	10	12	8	14	12	96	2	16	18	2	26	18	192	148	12	6	14	16	4	12	12	6	84	16	64	2	4	50	68	66	70	4	10	36	68	52	38	8	2	20	12	22	10	8	6	22	36	16	24	12	14	10	14	4	128	152	8	14	36	20	16	10	128	0	0	2	4	12	8	88	20	8	10	2	30	6	4	132	14	22	38	24	18	6	2	2	0
erm(B) 20_AF109075	2	8	16	2	70	14	0	14	2	2	10	4	22	2	4	14	0	4	8	52	42	2	4	6	10	2	8	4	0	18	10	12	0	0	26	14	18	16	0	2	4	24	4	12	6	2	4	14	10	4	2	0	2	6	6	2	4	2	4	0	4	26	32	2	2	12	8	14	12	14	0	0	2	2	6	2	30	6	0	4	0	8	2	2	44	10	12	14	16	18	6	0	0	0
erm(B) 21_U35228	4	16	12	6	62	28	0	6	4	4	4	2	32	2	2	2	0	8	16	70	54	4	6	0	16	0	6	4	0	26	6	18	8	0	8	12	26	30	0	6	4	18	18	16	4	0	4	12	4	16	2	4	4	6	10	6	8	10	4	6	4	32	46	0	4	16	10	14	10	46	0	4	0	2	4	4	30	4	2	2	0	12	4	2	40	8	8	20	14	4	2	4	2	2
erm(B) 2_K00551	4	8	2	2	22	10	4	12	0	4	6	0	22	2	4	10	0	0	14	36	16	6	4	4	2	0	6	0	2	12	2	12	0	0	14	6	14	20	2	0	6	14	14	2	6	2	2	0	2	6	0	0	4	2	4	10	0	0	0	6	2	34	24	0	4	8	4	4	6	20	0	0	0	2	6	2	12	4	0	0	2	8	0	0	40	6	8	0	8	4	2	0	0	2
erm(B) 6_AF242872	2	44	24	28	196	140	0	18	8	24	18	12	84	0	12	20	0	20	48	412	296	16	4	10	40	12	26	22	2	148	38	90	4	12	86	142	158	132	6	22	26	200	78	98	18	4	12	26	36	32	12	4	52	58	20	34	4	12	16	24	24	282	340	2	6	38	26	12	20	184	0	0	6	4	20	6	178	14	18	14	6	44	10	8	250	20	28	30	50	48	8	0	0	4
erm(B) 7_AF368302	6	82	34	18	158	80	0	34	12	18	26	18	84	0	18	22	2	30	66	384	314	10	6	22	38	12	16	14	4	114	44	120	6	0	68	86	72	132	6	34	20	178	52	72	14	6	24	32	40	26	10	2	32	82	8	34	10	16	16	28	18	232	246	12	14	40	32	26	14	214	0	2	6	8	22	2	192	16	10	26	8	56	6	8	288	20	24	54	58	58	6	2	6	2
erm(B) 9_AF299292	4	14	24	10	64	42	0	14	8	8	8	4	36	4	2	18	2	12	10	126	84	14	12	2	16	6	2	6	4	36	8	30	4	4	42	46	50	64	4	8	22	56	18	46	4	4	8	8	22	6	8	16	14	32	6	20	8	4	6	10	12	96	90	8	8	36	4	10	14	102	0	2	2	2	6	2	50	10	12	8	0	30	2	4	88	12	24	20	24	14	6	0	6	0
erm(C) 10_Y09002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(C) 12_Y09003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
erm(C) 1_V01278	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(C) 6_X82668	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
erm(F) 2_M17124	58	446	294	60	134	74	16	30	88	48	30	30	246	18	76	250	16	200	72	734	266	36	30	68	404	74	114	54	14	366	104	104	66	24	240	146	306	228	28	132	90	0	70	68	134	8	64	28	32	80	46	42	84	98	102	396	78	118	138	176	196	360	318	62	32	302	44	94	40	262	0	10	30	22	200	30	136	140	76	22	50	286	62	44	734	238	178	104	72	54	16	12	20	30
erm(F) 3_M17808	78	824	576	116	236	114	32	36	150	124	54	52	472	44	184	420	38	412	88	1250	492	50	46	150	626	138	166	120	24	638	182	208	122	30	428	348	556	418	52	176	182	24	106	74	230	26	124	60	66	108	70	76	160	188	272	652	168	150	228	240	396	574	602	108	62	552	102	118	92	404	4	16	62	48	282	32	170	246	134	20	100	450	82	110	1428	408	278	168	76	104	36	14	34	50
erm(F) 4_M62487	2	12	6	6	30	16	4	2	16	12	0	4	66	2	12	10	0	22	12	36	60	4	4	6	54	8	10	10	6	138	24	16	10	0	104	84	96	204	2	4	84	32	34	28	24	8	2	2	2	160	0	2	18	12	38	22	4	48	6	38	12	80	200	24	2	70	10	4	2	48	0	4	4	2	22	6	20	8	2	2	4	28	0	12	170	10	14	20	54	10	4	2	2	2
erm(G) 1_M15332	126	198	188	112	448	296	62	306	184	210	152	76	598	76	320	208	48	240	218	1228	1410	114	194	98	750	170	160	170	66	756	162	292	44	22	274	326	646	506	80	336	614	556	192	290	220	56	248	100	156	214	96	190	202	186	506	970	244	198	150	188	94	606	708	82	42	1300	218	396	322	726	8	28	170	202	190	42	584	218	110	136	210	1660	120	140	1680	94	200	388	96	106	156	144	120	148
erm(G) 2_L42817	72	156	130	48	286	240	60	180	104	86	64	48	380	38	154	140	30	154	108	620	818	96	80	36	576	90	112	76	36	406	120	204	38	10	224	160	362	346	56	256	432	490	120	148	116	22	154	74	150	146	48	100	98	114	332	610	198	184	120	146	80	246	438	48	36	898	144	300	288	510	2	16	126	104	86	34	440	112	54	88	106	962	108	106	1106	38	134	178	64	80	84	64	54	76
erm(Q) 1_L22689	6	22	18	4	36	16	0	16	4	4	16	6	6	0	20	16	2	6	10	76	52	8	8	16	30	10	8	4	0	20	16	180	4	2	6	26	40	26	10	38	30	42	10	46	8	0	10	10	26	6	2	2	4	14	14	16	16	4	8	2	24	78	44	14	32	42	2	0	12	92	2	0	0	4	14	0	48	12	4	2	2	16	2	4	46	2	22	4	2	22	8	8	4	8
erm(T) 1_M64090	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	14	6	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	0	2	0	2	0	0	0	0	0
erm(T) 2_AY894138	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	6	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0
erm(T) 3_AF310974	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
erm(T) 4_AJ488494	0	6	0	2	14	0	0	0	0	0	0	4	2	0	0	0	0	2	0	2	28	0	0	2	0	0	0	0	0	4	6	0	0	0	2	0	2	8	0	0	0	0	6	0	0	2	0	2	2	0	0	0	2	2	2	4	2	0	0	6	2	14	24	0	0	8	6	0	2	0	0	0	0	0	0	0	8	0	0	0	0	2	0	0	2	0	2	0	2	0	0	0	0	0
erm(X) 1_M36726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(X) 2_X51472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(X) 3_U21300	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
erm(X) 4_NC_005206	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
fexA 1_AJ549214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	4
floR 1_AF071555	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
floR 2_AF118107	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	2	0	0	0	4	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	6	0	0	4	0	0	0	2	0	0
fosA 11_DQ396803	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
fosA 5_NZ_AEXB01000013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lnu(A) 1_M14039	8	2	0	2	0	0	0	0	0	0	0	4	0	0	4	4	0	8	2	0	0	2	0	2	0	0	4	26	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	20	0	2	4	0	0	0	0	0	0	0	4	0	2	4	6	6	6	4	4	0	0	0	4	2	0	0	2	2	0	4	4	0	2	2	16	2	2	4	0	2	4	8	32	0	2	0	0	0	0
lnu(B) 1_AJ238249	42	28	38	20	24	22	72	110	4	10	44	16	86	6	34	12	2	12	24	22	16	12	20	14	54	20	20	18	12	28	10	20	4	4	8	8	4	8	24	12	30	16	4	2	10	18	74	0	20	24	22	0	18	34	2	56	8	16	4	12	24	8	12	8	8	18	62	58	24	18	2	2	6	12	16	20	48	10	10	58	4	24	2	22	10	16	56	160	10	10	8	24	42	30
lnu(C) 1_AY928180	864	550	764	1018	750	418	372	1380	826	1638	700	476	2584	246	1072	716	166	928	982	3086	1672	784	662	960	1408	720	1236	992	412	1836	558	1210	496	230	562	580	696	1036	572	454	508	802	352	538	1038	350	1290	132	458	574	766	456	284	326	614	1368	444	536	582	520	426	988	1010	800	682	1608	994	1070	1128	1894	28	154	656	418	1884	890	1254	1928	1276	888	538	2904	538	364	1506	636	1022	3150	398	364	952	324	604	532
lnu(F) 1_EU118119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lnu(F) 2_DQ836009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lsa(B) 1_AJ579365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lsa(C) 1_HM990671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mecA 5_CP000046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mef(A) 10_AF376746	32	326	246	46	978	184	184	130	658	88	86	28	478	102	86	230	6	96	90	506	448	112	286	42	252	108	286	42	116	306	844	142	90	18	786	106	264	178	124	276	144	348	660	170	58	104	64	72	120	612	62	96	94	142	222	478	100	88	156	370	44	314	262	460	72	498	114	620	200	424	0	16	230	80	56	30	376	150	48	36	64	390	74	106	650	600	138	106	504	132	82	62	52	52
mef(A) 3_AF227521	1118	7032	6192	2194	9728	5730	1576	3368	3378	2326	2182	1254	12484	1052	3350	10206	552	3120	3126	21142	16542	2412	2960	944	9572	2532	2956	1826	1100	11644	7018	6792	1126	570	7446	4744	9962	6572	1280	6086	5400	9746	5822	6796	1714	1218	3342	2204	3402	5290	1954	2664	3512	4300	6314	19962	2830	2694	4494	3878	998	8878	9708	4564	2362	16880	3204	7206	6144	18224	74	426	2636	2394	1628	690	11132	2158	1846	1096	2044	13240	1836	2128	22606	4600	5098	2832	6064	4578	2118	1438	1814	1920
mef(B) 1_FJ196385	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	2	0	0	4	0	0	0	0	2	0	0	0	2
mph(A) 1_D16251	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0
mph(A) 2_U36578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mph(B) 1_D85892	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	14	34	0	2	0	0	0	0	0	0	4	2	16	0	0	2	2	0	8	0	2	2	2	0	4	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	2	0	2	2	0	12	4	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	6	0	0	0	2	4	0	0	0	0
mph(C) 2_AF167161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mph(E) 3_EU294228	0	2	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
